measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Rate,2017,375.87836157404,405.14514080582,349.03190608343
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Rate,2017,370.74743879289997,399.3907982,345.09573281228
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Rate,2017,373.40882246965003,402.50923160221,347.27815170277995
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Number,2018,1214986.8598010412,1315225.9672951172,1124919.7169867237
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Number,2018,1110291.2169009408,1194976.8352238028,1034113.8411317492
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Number,2018,2325278.076701978,2504922.8039570674,2155954.5491663483
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Rate,2018,392.48809325255,424.86923042479003,363.39289698541995
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Rate,2018,386.85004401180004,416.35638854257,360.30815957604
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Rate,2018,389.77563595344003,419.88865276338004,361.39271423394
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Number,2019,1285529.7519825017,1394464.5967532122,1187287.9096277445
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Number,2019,1171415.4726546402,1259267.1926151714,1090229.0662268717
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Number,2019,2456945.2246371424,2648114.008767478,2268275.9930283893
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Rate,2019,408.57867647238,443.20133271935,377.35456683072
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Rate,2019,401.84123671581,431.97780620857003,373.99113
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Rate,2019,405.33846249781,436.87683798129,374.21245468368
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Number,2020,1360774.586490279,1478160.3106568954,1258390.2435057897
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Number,2020,1237021.7372945223,1333950.294287586,1142407.9092286068
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Number,2020,2597796.3237848016,2806208.083760382,2403321.003136088
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Rate,2020,426.26201059994,463.03303446807996,394.19016245712
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Rate,2020,418.3227794,451.10104205285,386.32728708806
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Rate,2020,422.44425106396,456.33541837747,390.81937715461004
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Number,2021,1438889.3894677097,1559367.8112433138,1328949.2005985235
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Number,2021,1301497.507079806,1411437.5746034433,1200436.275284947
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Number,2021,2740386.8965475187,2963580.6318829795,2529649.15316939
Incidence,North Africa and Middle East,Male,All ages,Diabetes mellitus type 2,Rate,2021,444.96710913184006,482.22427110876004,410.96882658378
Incidence,North Africa and Middle East,Female,All ages,Diabetes mellitus type 2,Rate,2021,434.36788573202,471.05979979846995,400.63923596864
Incidence,North Africa and Middle East,Both,All ages,Diabetes mellitus type 2,Rate,2021,439.86944067499996,475.69507670029,406.04316109906995
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1990,186.09843130573,201.82711095902002,171.97979924055
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1990,191.14464731835,206.399743,176.80593763616
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1990,188.59576734002,203.94511528888,174.65488106586
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1991,191.51026936685,207.42324999369998,177.21861832916
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1991,196.08643997957998,211.52190695673,181.70745116989
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1991,193.76914013494,209.45485190353,179.69327043264
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1992,197.15877307361,213.16501343219,182.35684133651
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1992,201.33900842873,216.88889842013003,186.84235429529
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1992,199.2173088,215.25936334358,185.07161166735
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1993,202.9767137,219.40848058694002,187.8140579
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1993,206.84648730932,222.60745910737998,192.03859488436999
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1993,204.87887274806,221.04574618875,190.49290738119
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1994,208.69990817438998,225.37222541773,193.09277390809999
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1994,212.37875000349,228.4694145,197.24456119324
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1994,210.50559146116998,227.0319799,195.84688937144
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1995,214.16438999051,230.86103872144,198.49400751592003
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1995,217.64135812899002,234.13280810435998,202.05108841571
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1995,215.86850339585,232.68084478754,200.87875135584
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1996,219.62003034731,236.79801993183003,203.77523277827
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1996,223.14077050310001,239.78680380854,207.52228326798
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1996,221.34444562762002,238.26329807425003,206.20488919809998
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1997,225.36698583841002,242.99315380787,209.57594842114997
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1997,229.17957843443997,246.09373781872998,213.85108894565
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1997,227.23452581448998,244.31895576475,211.76164377678
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1998,231.34830979301,249.25392174916,215.41673591619002
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1998,235.52678889322,252.90963626036998,219.91803533384
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1998,233.39440302984002,250.43562390034,218.00816996134998
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,1999,237.5184272,255.83185493667,220.8174445
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,1999,241.94623987741,259.29922584605004,226.08058280609
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,1999,239.68607132916,257.08043015892,224.09199866123
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2000,243.86454729543,262.61409309335,226.41133563302998
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2000,248.16240619886,266.28137087895004,231.53254557397
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2000,245.96072365296,263.61598549007,229.65007944211
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2001,250.98803004396999,269.69105924374,233.49185180596
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2001,254.61207333482997,273.27780024583,237.44391412893
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2001,252.74780098447,270.92321788742,236.33034296314997
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2002,259.23842267061997,278.43550990934,241.63826811587998
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2002,261.79361685665003,281.33909667932,244.33570357475003
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2002,260.46431556404,279.4983243,243.61165299401
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2003,268.11950930177,287.73719525355,249.73122537354
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2003,269.49362426365997,289.70257079658,251.73833540688
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2003,268.75184381332997,288.49491786519997,250.96315017998998
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2004,277.01265772455,297.12633305586996,258.23468863935
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2004,277.34425551232,298.06892826561,258.75061331387
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2004,277.12052938241004,297.63284110986,258.26776021449
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2005,285.42017812172,306.15497029104,266.48794802454
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2005,285.08563919196,306.60675675549,265.89638955745
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2005,285.18418870697,306.62294211317,266.17894543674
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2006,293.67622196599,315.34430863048,274.41825542291
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2006,293.30368813605,315.72658026894,273.99051193726
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2006,293.40762959426996,315.70223985002,273.96454358305
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2007,302.38355813016,325.33740498259004,282.67575850189996
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2007,302.35746,325.95736470482,282.83575289774
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2007,302.26580651616,325.55854980207,282.86807444257
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2008,311.51010671477997,335.94665013847,290.93363766471
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2008,311.89094768897,336.31166330572,291.91134493404
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2008,311.58057330535,336.19905395865,291.77128786393
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2009,321.0205398,346.37917041725,299.84054189189
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2009,321.56620636347003,346.32618294383,300.51530296049003
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2009,321.16221769191,346.76356483479,300.61609184441
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2010,330.52171309056,357.61641407948,308.28598577135
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2010,330.76185686108,355.37815707705,308.87511939213
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2010,330.51190096754,357.14101417186004,308.96474763724
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2011,341.20746065788,368.96051832411996,318.99132900638
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2011,340.52587674268,365.83243820769997,318.12809663539
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2011,340.72920957336,367.80208485235,318.33251754258
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2012,353.8491607,382.32628849841,330.75862356041
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2012,351.81758120425,377.91258771607,328.43693612269
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2012,352.68913988307,380.21521061722,329.61212612877
Incidence,North Africa and Middle East,Male,Age-standardized,Diabetes mellitus type 2,Rate,2013,367.23417694048,396.07424312629996,343.84660846669
Incidence,North Africa and Middle East,Female,Age-standardized,Diabetes mellitus type 2,Rate,2013,363.68788217644,390.92501644921,338.93235265946
Incidence,North Africa and Middle East,Both,Age-standardized,Diabetes mellitus type 2,Rate,2013,365.3225593,393.35668242141,341.02004917851
